nH_cm2,nH_1e22,flux_broad_ph,flux_broad_erg
6.543586018883256e+21,0.6543586018883256,1.0762074757541398e-12,1.0762074757541398e-12
6.711611767496301e+21,0.67116117674963,1.070572239161733e-12,1.070572239161733e-12
6.88395206964551e+21,0.688395206964551,1.0649402435989921e-12,1.0649402435989921e-12
7.060717714137781e+21,0.7060717714137781,1.0593118568408375e-12,1.0593118568408375e-12
7.242022334607315e+21,0.7242022334607315,1.053687400248438e-12,1.053687400248438e-12
7.427982482564911e+21,0.7427982482564911,1.0480671503360199e-12,1.0480671503360199e-12
7.618717702322984e+21,0.7618717702322984,1.0424513405164088e-12,1.0424513405164088e-12
7.814350607844527e+21,0.7814350607844527,1.0368401630054327e-12,1.0368401630054327e-12
8.01500696156538e+21,0.8015006961565381,1.0312337708640432e-12,1.0312337708640432e-12
8.220815755240575e+21,0.8220815755240575,1.0256322801562354e-12,1.0256322801562354e-12
8.431909292866217e+21,0.8431909292866216,1.0200357722000869e-12,1.0200357722000869e-12
8.648423275731745e+21,0.8648423275731745,1.0144442958890312e-12,1.0144442958890312e-12
8.870496889654421e+21,0.8870496889654421,1.0088578700605936e-12,1.0088578700605936e-12
9.098272894455568e+21,0.9098272894455568,1.0032764858900567e-12,1.0032764858900567e-12
9.331897715733238e+21,0.9331897715733238,9.977001092874215e-13,9.977001092874215e-13
9.571521538991856e+21,0.9571521538991856,9.921286832768885e-13,9.921286832768885e-13
9.817298406188822e+21,0.9817298406188821,9.865621303395007e-13,9.865621303395007e-13
1.006938631476025e+22,1.006938631476025,9.810003547011255e-13,9.810003547011255e-13
1.0327947319189566e+22,1.0327947319189565,9.754432445496962e-13,9.754432445496962e-13
1.0593147635183657e+22,1.0593147635183657,9.69890674167731e-13,9.69890674167731e-13
1.0865157746525416e+22,1.0865157746525416,9.643425059680824e-13,9.643425059680824e-13
1.1144152514667905e+22,1.1144152514667904,9.587985924232888e-13,9.587985924232888e-13
1.143031129114481e+22,1.143031129114481,9.53258777880964e-13,9.53258777880964e-13
1.1723818032865997e+22,1.1723818032865996,9.477229002600449e-13,9.477229002600449e-13
1.2024861420374123e+22,1.2024861420374122,9.42190792624851e-13,9.42190792624851e-13
1.2333634979137747e+22,1.2333634979137746,9.366622846360195e-13,9.366622846360195e-13
1.2650337203959011e+22,1.2650337203959012,9.311372038793749e-13,9.311372038793749e-13
1.2975171686575842e+22,1.2975171686575842,9.256153770755143e-13,9.256153770755143e-13
1.3308347246540707e+22,1.3308347246540706,9.20096631174511e-13,9.20096631174511e-13
1.3650078065460194e+22,1.3650078065460194,9.145807943414622e-13,9.145807943414622e-13
1.4000583824680904e+22,1.4000583824680903,9.090676968396391e-13,9.090676968396391e-13
1.4360089846512636e+22,1.4360089846512636,9.035571718188724e-13,9.035571718188724e-13
1.4728827239075047e+22,1.4728827239075046,8.980490560173217e-13,8.980490560173217e-13
1.5107033044866556e+22,1.5107033044866556,8.92543190384998e-13,8.92543190384998e-13
1.5494950393146316e+22,1.5494950393146316,8.870394206375312e-13,8.870394206375312e-13
1.5892828656229763e+22,1.5892828656229763,8.815375977483417e-13,8.815375977483417e-13
1.6300923609797378e+22,1.6300923609797378,8.760375783870662e-13,8.760375783870662e-13
1.6719497597319849e+22,1.6719497597319848,8.705392253113478e-13,8.705392253113478e-13
1.714881969870548e+22,1.714881969870548,8.650424077184746e-13,8.650424077184746e-13
1.7589165903277254e+22,1.7589165903277253,8.59547001562386e-13,8.59547001562386e-13
1.8040819287193882e+22,1.8040819287193883,8.540528898406307e-13,8.540528898406307e-13
1.8504070195423058e+22,1.850407019542306,8.485599628549978e-13,8.485599628549978e-13
1.8979216428391033e+22,1.8979216428391033,8.430681184483348e-13,8.430681184483348e-13
1.9466563433422633e+22,1.9466563433422632,8.375772622193878e-13,8.375772622193878e-13
1.9966424501097933e+22,1.9966424501097932,8.320873077164071e-13,8.320873077164071e-13
2.0479120966650834e+22,2.0479120966650832,8.265981766096057e-13,8.265981766096057e-13
2.100498241653911e+22,2.100498241653911,8.211097988417973e-13,8.211097988417973e-13
2.154434690031878e+22,2.154434690031878,8.156221127561287e-13,8.156221127561287e-13
2.209756114795894e+22,2.209756114795894,8.101350651992725e-13,8.101350651992725e-13
2.266498079273702e+22,2.266498079273702,8.046486115983429e-13,8.046486115983429e-13
2.324697059985636e+22,2.324697059985636,7.991627160096595e-13,7.991627160096595e-13
2.3843904700937256e+22,2.3843904700937255,7.936773511374898e-13,7.936773511374898e-13
2.4456166834524492e+22,2.445616683452449,7.881924983212496e-13,7.881924983212496e-13
2.508415059277541e+22,2.508415059277541,7.827081474897744e-13,7.827081474897744e-13
2.5728259674479322e+22,2.5728259674479323,7.772242970818668e-13,7.772242970818668e-13
2.6388908144575077e+22,2.6388908144575076,7.717409539327699e-13,7.717409539327699e-13
2.7066520700332357e+22,2.7066520700332357,7.662581331268044e-13,7.662581331268044e-13
2.7761532944367923e+22,2.776153294436792,7.607758578170525e-13,7.607758578170525e-13
2.8474391664672595e+22,2.8474391664672596,7.552941590136074e-13,7.552941590136074e-13
2.920555512182733e+22,2.920555512182733,7.498130753425672e-13,7.498130753425672e-13
2.9955493343598224e+22,2.9955493343598225,7.443326527784824e-13,7.443326527784824e-13
3.0724688427090096e+22,3.0724688427090094,7.388529443536617e-13,7.388529443536617e-13
3.1513634848664824e+22,3.1513634848664824,7.333740098480572e-13,7.333740098480572e-13
3.2322839781813806e+22,3.2322839781813806,7.278959154639901e-13,7.278959154639901e-13
3.315282342319423e+22,3.3152823423194233,7.224187334901865e-13,7.224187334901865e-13
3.4004119327037024e+22,3.4004119327037023,7.169425419597987e-13,7.169425419597987e-13
3.4877274748141703e+22,3.4877274748141702,7.114674243071836e-13,7.114674243071836e-13
3.5772850993678625e+22,3.5772850993678627,7.059934690280922e-13,7.059934690280922e-13
3.669142378402479e+22,3.669142378402479,7.005207693478312e-13,7.005207693478312e-13
3.7633583622865482e+22,3.763358362286548,6.9504942290161e-13,6.9504942290161e-13
3.859993617679779e+22,3.859993617679779,6.895795314309527e-13,6.895795314309527e-13
3.959110266468467e+22,3.959110266468467,6.841112004995257e-13,6.841112004995257e-13
4.06077202570037e+22,4.06077202570037,6.786445392312672e-13,6.786445392312672e-13
4.165044248545185e+22,4.165044248545185,6.731796600730132e-13,6.731796600730132e-13
4.271993966306777e+22,4.271993966306777,6.677166785832269e-13,6.677166785832269e-13
4.3816899315141855e+22,4.3816899315141855,6.62255713247762e-13,6.62255713247762e-13
4.494202662119133e+22,4.494202662119132,6.567968853229372e-13,6.567968853229372e-13
4.60960448682842e+22,4.609604486828419,6.51340318705549e-13,6.51340318705549e-13
4.7279695916004104e+22,4.72796959160041,6.458861398288586e-13,6.458861398288586e-13
4.849374067335213e+22,4.849374067335213,6.404344775830563e-13,6.404344775830563e-13
4.973895958790078e+22,4.973895958790077,6.34985463258161e-13,6.34985463258161e-13
5.101615314749844e+22,5.101615314749845,6.295392305070601e-13,6.295392305070601e-13
5.232614239486667e+22,5.232614239486667,6.240959153258643e-13,6.240959153258643e-13
5.366976945540476e+22,5.366976945540475,6.186556560487666e-13,6.186556560487666e-13
5.5047898078549675e+22,5.5047898078549675,6.13218593354285e-13,6.13218593354285e-13
5.646141419303661e+22,5.64614141930366,6.077848702798414e-13,6.077848702798414e-13
5.7911226476417465e+22,5.791122647641746,6.023546322416533e-13,6.023546322416533e-13
5.939826693920338e+22,5.939826693920338,5.969280270570731e-13,5.969280270570731e-13
6.092349152400687e+22,6.092349152400687,5.915052049666964e-13,5.915052049666964e-13
6.248788072006914e+22,6.2487880720069136,5.860863186539308e-13,5.860863186539308e-13
6.40924401935647e+22,6.40924401935647,5.806715232599736e-13,5.806715232599736e-13
6.573820143409599e+22,6.573820143409599,5.752609763925976e-13,5.752609763925976e-13
6.742622241778349e+22,6.742622241778349,5.698548381275635e-13,5.698548381275635e-13
6.915758828738525e+22,6.915758828738525,5.6445327100191e-13,5.6445327100191e-13
7.093341204987989e+22,7.093341204987989,5.590564399988357e-13,5.590564399988357e-13
7.275483529196218e+22,7.275483529196218,5.536645125243388e-13,5.536645125243388e-13
7.462302891391093e+22,7.462302891391093,5.482776583762136e-13,5.482776583762136e-13
7.653919388230125e+22,7.653919388230125,5.428960497064024e-13,5.428960497064024e-13
7.850456200204542e+22,7.850456200204542,5.375198609780767e-13,5.375198609780767e-13
8.052039670825436e+22,8.052039670825437,5.321492689191723e-13,5.321492689191723e-13
8.258799387844289e+22,8.25879938784429,5.267844524742742e-13,5.267844524742742e-13
8.470868266557419e+22,8.470868266557419,5.214255927571345e-13,5.214255927571345e-13
8.688382635251194e+22,8.688382635251195,5.160728730060368e-13,5.160728730060368e-13
8.911482322840201e+22,8.9114823228402,5.107264785444959e-13,5.107264785444959e-13
9.140310748756223e+22,9.140310748756223,5.053865967496656e-13,5.053865967496656e-13
9.37501501514527e+22,9.375015015145271,5.000534170308265e-13,5.000534170308265e-13
9.615746001432076e+22,9.615746001432075,4.947271308202127e-13,4.947271308202127e-13
9.862658461312872e+22,9.862658461312872,4.894079315782156e-13,4.894079315782156e-13
1.0115911122238256e+23,10.115911122238256,4.840960148148368e-13,4.840960148148368e-13
1.0375666787451891e+23,10.375666787451891,4.787915781289022e-13,4.787915781289022e-13
1.0642092440647182e+23,10.64209244064718,4.734948212663397e-13,4.734948212663397e-13
1.0915359353313933e+23,10.915359353313933,4.682059461983365e-13,4.682059461983365e-13
1.1195643194838794e+23,11.195643194838793,4.629251572200189e-13,4.629251572200189e-13
1.148312414543511e+23,11.483124145435111,4.576526610697274e-13,4.576526610697274e-13
1.1777987011971181e+23,11.777987011971181,4.5238866706878544e-13,4.5238866706878544e-13
1.2080421346773264e+23,12.080421346773264,4.471333872811912e-13,4.471333872811912e-13
1.2390621569479232e+23,12.390621569479233,4.4188703669241066e-13,4.4188703669241066e-13
1.2708787092020543e+23,12.708787092020543,4.366498334061857e-13,4.366498334061857e-13
1.3035122446815142e+23,13.035122446815143,4.3142199885794573e-13,4.3142199885794573e-13
1.3369837418249397e+23,13.369837418249396,4.2620375804341323e-13,4.2620375804341323e-13
1.3713147177539484e+23,13.713147177539485,4.209953397606389e-13,4.209953397606389e-13
1.4065272421052392e+23,14.065272421052391,4.1579697686389806e-13,4.1579697686389806e-13
1.4426439512181589e+23,14.426439512181588,4.106089065276287e-13,4.106089065276287e-13
1.4796880626863964e+23,14.796880626863963,4.054313705188702e-13,4.054313705188702e-13
1.517683390283404e+23,15.176833902834039,4.002646154766215e-13,4.002646154766215e-13
1.556654359271059e+23,15.56654359271059,3.9510889319677797e-13,3.9510889319677797e-13
1.596626022101422e+23,15.96626022101422,3.899644609214932e-13,3.899644609214932e-13
1.6376240745216957e+23,16.376240745216958,3.848315816320378e-13,3.848315816320378e-13
1.6796748720926462e+23,16.796748720926463,3.797105243445204e-13,3.797105243445204e-13
1.722805447131399e+23,17.228054471313992,3.746015644080383e-13,3.746015644080383e-13
1.767043526088936e+23,17.67043526088936,3.6950498380521356e-13,3.6950498380521356e-13
1.8124175473742396e+23,18.124175473742397,3.64421071455161e-13,3.64421071455161e-13
1.8589566796356884e+23,18.589566796356884,3.593501235193632e-13,3.593501235193632e-13
1.906690840512252e+23,19.06690840512252,3.5429244371092747e-13,3.5429244371092747e-13
1.955650715865947e+23,19.55650715865947,3.4924834360801605e-13,3.4924834360801605e-13
2.0058677795082297e+23,20.058677795082296,3.4421814297224036e-13,3.4421814297224036e-13
2.0573743134329242e+23,20.57374313432924,3.3920217007289404e-13,3.3920217007289404e-13
2.1102034285685878e+23,21.10203428568588,3.342007620178756e-13,3.342007620178756e-13
2.164389086064029e+23,21.64389086064029,3.2921426509201917e-13,3.2921426509201917e-13
2.2199661191199435e+23,22.199661191199436,3.242430351035073e-13,3.242430351035073e-13
2.2769702553816845e+23,22.769702553816845,3.1928743773865406e-13,3.1928743773865406e-13
2.3354381399064818e+23,23.354381399064817,3.1434784892527634e-13,3.1434784892527634e-13
2.3954073587208794e+23,23.954073587208793,3.0942465520433356e-13,3.0942465520433356e-13
2.4569164629827902e+23,24.569164629827903,3.0451825410933135e-13,3.0451825410933135e-13
2.5200049937640895e+23,25.200049937640895,2.996290545524502e-13,2.996290545524502e-13
2.5847135074695585e+23,25.847135074695586,2.947574772160145e-13,2.947574772160145e-13
2.651083601908531e+23,26.51083601908531,2.899039549474441e-13,2.899039549474441e-13
2.71915794303603e+23,27.1915794303603,2.850689331554233e-13,2.850689331554233e-13
2.788980292380428e+23,27.889802923804282,2.802528702046163e-13,2.802528702046163e-13
2.8605955351757507e+23,28.60595535175751,2.7545623780583844e-13,2.7545623780583844e-13
2.9340497092157692e+23,29.34049709215769,2.706795213983508e-13,2.706795213983508e-13
3.0093900344497244e+23,30.093900344497243,2.6592322052051046e-13,2.6592322052051046e-13
3.0866649433372745e+23,30.866649433372746,2.6118784916496914e-13,2.6118784916496914e-13
3.165924111983521e+23,31.659241119835208,2.564739361142773e-13,2.564739361142773e-13
3.2472184920731254e+23,32.47218492073125,2.5178202525280775e-13,2.5178202525280775e-13
3.330600343624582e+23,33.30600343624582,2.4711267585081804e-13,2.4711267585081804e-13
3.416123268585546e+23,34.16123268585546,2.4246646281655996e-13,2.4246646281655996e-13
3.503842245290661e+23,35.03842245290661,2.3784397691249504e-13,2.3784397691249504e-13
3.59381366380464e+23,35.9381366380464,2.33245824931801e-13,2.33245824931801e-13
3.686095362172139e+23,36.86095362172139,2.2867262983172137e-13,2.2867262983172137e-13
3.780746663599357e+23,37.80746663599357,2.2412503082044015e-13,2.2412503082044015e-13
3.877828414589461e+23,38.77828414589461,2.1960368339468376e-13,2.1960368339468376e-13
3.9774030240580365e+23,39.774030240580366,2.151092593254031e-13,2.151092593254031e-13
4.079534503452449e+23,40.79534503452449,2.1064244658941935e-13,2.1064244658941935e-13
4.184288507901576e+23,41.842885079015765,2.062039492451556e-13,2.062039492451556e-13
4.291732378422149e+23,42.91732378422149,2.0179448725096924e-13,2.0179448725096924e-13
4.401935185208861e+23,44.01935185208861,1.9741479622489504e-13,1.9741479622489504e-13
4.5149677720361205e+23,45.149677720361204,1.930656271448849e-13,1.930656271448849e-13
4.630902801799718e+23,46.30902801799718,1.8874774598887021e-13,1.8874774598887021e-13
4.7498148032285144e+23,47.498148032285144,1.844619333141138e-13,1.844619333141138e-13
4.871780218794601e+23,48.717802187946006,1.802089837755323e-13,1.802089837755323e-13
4.996877453854889e+23,49.968774538548885,1.7598970558260358e-13,1.7598970558260358e-13
5.125186927053333e+23,51.25186927053333,1.7180491989465868e-13,1.7180491989465868e-13
5.2567911220184193e+23,52.56791122018419,1.676554601541621e-13,1.676554601541621e-13
5.391774640387494e+23,53.91774640387494,1.6354217135764545e-13,1.6354217135764545e-13
5.530224256192889e+23,55.30224256192889,1.5946590926376462e-13,1.5946590926376462e-13
5.6722289716445724e+23,56.72228971644572,1.554275395378509e-13,1.554275395378509e-13
5.817880074344911e+23,58.178800743449116,1.5142793683218006e-13,1.5142793683218006e-13
5.967271195973335e+23,59.67271195973335,1.4746798380098515e-13,1.4746798380098515e-13
6.120498372476665e+23,61.20498372476665,1.4354857004918337e-13,1.4354857004918337e-13
6.277660105806513e+23,62.776601058065125,1.3967059101352398e-13,1.3967059101352398e-13
6.438857427240426e+23,64.38857427240427,1.3583494677492325e-13,1.3583494677492325e-13
6.604193962330306e+23,66.04193962330305,1.3204254080054731e-13,1.3204254080054731e-13
6.773775997517745e+23,67.73775997517745,1.282942786143093e-13,1.282942786143093e-13
6.947712548460226e+23,69.47712548460225,1.2459106639443333e-13,1.2459106639443333e-13
7.12611543011179e+23,71.2611543011179,1.2093380949687007e-13,1.2093380949687007e-13
7.309099328602888e+23,73.09099328602889,1.1732341090353602e-13,1.1732341090353602e-13
7.496781874966908e+23,74.96781874966908,1.1376076959456408e-13,1.1376076959456408e-13
7.689283720758275e+23,76.89283720758274,1.1024677884414628e-13,1.1024677884414628e-13
7.886728615614171e+23,78.86728615614172,1.067823244398251e-13,1.067823244398251e-13
8.089243486805955e+23,80.89243486805955,1.0336828282568401e-13,1.0336828282568401e-13
8.296958520834915e+23,82.96958520834914,1.0000551917027608e-13,1.0000551917027608e-13
8.510007247122246e+23,85.10007247122246,9.669488536081463e-14,9.669488536081463e-14
8.728526623848371e+23,87.2852662384837,9.34372179257255e-14,9.34372179257255e-14
8.952657125996382e+23,89.52657125996383,9.023333588836462e-14,9.023333588836462e-14
9.182542835656263e+23,91.82542835656263,8.708403855543013e-14,8.708403855543013e-14
9.418331534647999e+23,94.18331534647999,8.399010324435839e-14,8.399010324435839e-14
9.660174799522606e+23,96.60174799522606,8.095228295479294e-14,8.095228295479294e-14
9.908228099003828e+23,99.08228099003829,7.797130399000619e-14,7.797130399000619e-14
1.0162650893929889e+24,101.62650893929889,7.504786353504775e-14,7.504786353504775e-14
1.0423606739764033e+24,104.23606739764034,7.218262719914664e-14,7.218262719914664e-14
1.0691263391734772e+24,106.91263391734772,6.93762265308586e-14,6.93762265308586e-14
1.0965792912678098e+24,109.65792912678099,6.662925651519152e-14,6.662925651519152e-14
1.1247371783647508e+24,112.47371783647507,6.39422730628796e-14,6.39422730628796e-14
1.1536181017364762e+24,115.36181017364761,6.131579050275287e-14,6.131579050275287e-14
1.1832406274583853e+24,118.32406274583853,5.875027908898719e-14,5.875027908898719e-14
1.213623798344237e+24,121.36237983442369,5.624616253580673e-14,5.624616253580673e-14
1.2447871461879112e+24,124.47871461879112,5.380381559293842e-14,5.380381559293842e-14
1.2767507043192592e+24,127.67507043192592,5.1423561675876535e-14,5.1423561675876535e-14
1.3095350204826704e+24,130.95350204826704,4.910567056558466e-14,4.910567056558466e-14
1.343161170046018e+24,134.3161170046018,4.6850356192940366e-14,4.6850356192940366e-14
1.377650769549055e+24,137.7650769549055,4.4657774523637967e-14,4.4657774523637967e-14
1.4130259905995338e+24,141.30259905995337,4.2528021559753534e-14,4.2528021559753534e-14
1.449309574126215e+24,144.9309574126215,4.0461131474431125e-14,4.0461131474431125e-14
1.486524844997854e+24,148.6524844997854,3.845707489635749e-14,3.845707489635749e-14
1.52469572701757e+24,152.469572701757,3.6515757360737275e-14,3.6515757360737275e-14
1.563846758302254e+24,156.3846758302254,3.4637017943381836e-14,3.4637017943381836e-14
1.6040031070568134e+24,160.40031070568133,3.2820628094272115e-14,3.2820628094272115e-14
1.6451905877536675e+24,164.51905877536674,3.1066290686503223e-14,3.1066290686503223e-14
1.6874356777273653e+24,168.74356777273653,2.9373639295939414e-14,2.9373639295939414e-14
1.7307655341957275e+24,173.07655341957275,2.7742237726035248e-14,2.7742237726035248e-14
1.775208011717636e+24,177.5208011717636,2.617157979133428e-14,2.617157979133428e-14
1.8207916800994623e+24,182.07916800994624,2.4661089371870005e-14,2.4661089371870005e-14
1.8675458427610742e+24,186.7545842761074,2.3210120749321136e-14,2.3210120749321136e-14
1.915500555573524e+24,191.55005555735238,2.1817959234109238e-14,2.1817959234109238e-14
1.9646866461804566e+24,196.46866461804566,2.0483822090811422e-14,2.0483822090811422e-14
2.0151357338155504e+24,201.51357338155503,1.920685976724215e-14,1.920685976724215e-14
2.0668802496290905e+24,206.68802496290905,1.7986157430350728e-14,1.7986157430350728e-14
2.11995345753606e+24,211.99534575360602,1.6820736809755446e-14,1.6820736809755446e-14
2.1743894756000843e+24,217.43894756000844,1.5709558347202528e-14,1.5709558347202528e-14
2.2302232979659408e+24,223.02232979659408,1.465152364768279e-14,1.465152364768279e-14
2.2874908173557042e+24,228.74908173557043,1.3645478225203272e-14,1.3645478225203272e-14
2.3462288481422625e+24,234.62288481422624,1.2690214533507474e-14,1.2690214533507474e-14
2.4064751500154218e+24,240.6475150015422,1.178447526925358e-14,1.178447526925358e-14
2.4682684522556873e+24,246.82684522556872,1.0926956932427397e-14,1.0926956932427397e-14
2.5316484786313477e+24,253.16484786313478,1.0116313626077312e-14,1.0116313626077312e-14
2.596655972934883e+24,259.6655972934883,9.351161074866836e-15,9.351161074866836e-15
2.66333272517497e+24,266.333272517497,8.630080839485246e-15,8.630080839485246e-15
2.7317215984413844e+24,273.17215984413843,7.951624701668467e-15,7.951624701668467e-15
2.8018665564591784e+24,280.1866556459178,7.314319192528318e-15,7.314319192528318e-15
2.873812691851069e+24,287.38126918510693,6.716670235046821e-15,6.716670235046821e-15
2.947606255124859e+24,294.7606255124859,6.157167870084282e-15,6.157167870084282e-15
3.023294684405776e+24,302.3294684405776,5.63429103400508e-15,5.63429103400508e-15
3.1009266359319234e+24,310.09266359319236,5.146512355168056e-15,5.146512355168056e-15
3.180552015332913e+24,318.0552015332913,4.692302936002416e-15,4.692302936002416e-15
3.2622220097116866e+24,326.22220097116866,4.270137087262673e-15,4.270137087262673e-15
3.345989120549961e+24,334.5989120549961,3.878496981315115e-15,3.878496981315115e-15
3.4319071974590566e+24,343.19071974590565,3.515877191958842e-15,3.515877191958842e-15
3.520031472796661e+24,352.0031472796661,3.1807890893415582e-15,3.1807890893415582e-15
3.6104185971733446e+24,361.04185971733443,2.871765059949978e-15,2.871765059949978e-15
3.703126675869931e+24,370.3126675869931,2.587362523470122e-15,2.587362523470122e-15
3.798215306190736e+24,379.8215306190736,2.326167720444915e-15,2.326167720444915e-15
3.895745615775501e+24,389.5745615775501,2.0867992471287554e-15,2.0867992471287554e-15
3.9957803018952653e+24,399.57803018952654,1.867911316673675e-15,1.867911316673675e-15
4.098383671757253e+24,409.8383671757253,1.6681967287650828e-15,1.6681967287650828e-15
4.203621683844701e+24,420.3621683844701,1.4863895329982431e-15,1.4863895329982431e-15
4.311561990318246e+24,431.1561990318246,1.3212673746041864e-15,1.3212673746041864e-15
4.422273980505879e+24,442.2273980505879,1.171653514543537e-15,1.171653514543537e-15
4.5358288255102e+24,453.58288255102,1.0364185194324136e-15,1.0364185194324136e-15
4.652299523960161e+24,465.2299523960161,9.144816201985304e-16,9.144816201985304e-16
4.7717609489387505e+24,477.1760948938751,8.048117417223947e-16,8.048117417223947e-16
4.894289896114532e+24,489.42898961145323,7.064282089643004e-16,7.064282089643004e-16
5.019965133110079e+24,501.9965133110079,6.184011381446224e-16,6.184011381446224e-16
5.148867450137487e+24,514.8867450137486,5.398515244080217e-16,5.398515244080217e-16
5.28107971193432e+24,528.107971193432,4.699510400078488e-16,4.699510400078488e-16
5.416686911033179e+24,541.6686911033179,4.0792155937265057e-16,4.0792155937265057e-16
5.555776222398855e+24,555.5776222398855,3.5303442943163827e-16,3.5303442943163827e-16
5.698437059469159e+24,569.843705946916,3.0460950526221285e-16,3.0460950526221285e-16
5.844761131633602e+24,584.4761131633602,2.620139724705349e-16,2.620139724705349e-16
5.994842503189421e+24,599.4842503189421,2.246609787165683e-16,2.246609787165683e-16
6.148777653810029e+24,614.877765381003,1.9200809745698259e-16,1.9200809745698259e-16
6.306665540567406e+24,630.6665540567406,1.6355564730423076e-16,1.6355564730423076e-16
6.46860766154632e+24,646.8607661546321,1.3884489040968647e-16,1.3884489040968647e-16
6.634708121092337e+24,663.4708121092336,1.174561329873992e-16,1.174561329873992e-16
6.805073696735248e+24,680.5073696735247,9.90067505304544e-17,9.90067505304544e-17
6.979813907830639e+24,697.981390783064,8.314915945997903e-17,8.314915945997903e-17
7.159041085964917e+24,715.9041085964917,6.956875591790418e-17,6.956875591790418e-17
7.342870447166728e+24,734.2870447166728,5.798184120075068e-17,5.798184120075068e-17
7.531420165974391e+24,753.142016597439,4.8133551963846927e-17,4.8133551963846927e-17
7.724811451403416e+24,772.4811451403416,3.9795811837468756e-17,3.9795811837468756e-17
7.923168624866261e+24,792.3168624866262,3.2765319517568605e-17,3.2765319517568605e-17
8.126619200091945e+24,812.6619200091945,2.6861586755826088e-17,2.6861586755826088e-17
8.335293965098187e+24,833.5293965098188,2.192503800326202e-17,2.192503800326202e-17
8.549327066268367e+24,854.9327066268366,1.7815181785407524e-17,1.7815181785407524e-17
8.768856094587408e+24,876.8856094587409,1.4408862228066985e-17,1.4408862228066985e-17
8.99402217409209e+24,899.402217409209,1.1598597532224498e-17,1.1598597532224498e-17
9.224970052592137e+24,922.4970052592137,9.291010633121e-18,9.291010633121e-18
9.461848194722031e+24,946.184819472203,7.405355787997404e-18,7.405355787997404e-18
9.704808877380248e+24,970.4808877380248,5.87214343324119e-18,5.87214343324119e-18
9.954008287621539e+24,995.4008287621539,4.631864345906465e-18,4.631864345906465e-18
1.0209606623060476e+25,1020.9606623060477,3.633812946324139e-18,3.633812946324139e-18
1.0471768194855203e+25,1047.1768194855204,2.8350084946791298e-18,2.8350084946791298e-18
1.0740661533334324e+25,1074.0661533334323,2.199211970506183e-18,2.199211970506183e-18
1.1016459496336546e+25,1101.6459496336547,1.6960355831909585e-18,1.6960355831909585e-18
1.1299339380332286e+25,1129.9339380332285,1.3001411453929982e-18,1.3001411453929982e-18
1.1589483034398071e+25,1158.9483034398072,9.905229494994408e-19,9.905229494994408e-19
1.188707697711908e+25,1188.7076977119082,7.498703177708112e-19,7.498703177708112e-19
1.2192312516491045e+25,1219.2312516491045,5.640046460581915e-19,5.640046460581915e-19
1.250538587290394e+25,1250.538587290394,4.2138552350790266e-19,4.2138552350790266e-19
1.2826498305280625e+25,1282.6498305280625,3.126803797302283e-19,3.126803797302283e-19
1.3155856240457053e+25,1315.5856240457053,2.303920782473546e-19,2.303920782473546e-19
1.3493671405883065e+25,1349.3671405883065,1.685389312859872e-19,1.685389312859872e-19
1.3840160965731302e+25,1384.0160965731302,1.2238174574036494e-19,1.2238174574036494e-19
1.4195547660500987e+25,1419.5547660500988,8.819271231834317e-20,8.819271231834317e-20
1.4560059950206455e+25,1456.0059950206455,6.306120795215432e-20,6.306120795215432e-20
1.4933932161242594e+25,1493.3932161242594,4.4731883831313007e-20,4.4731883831313007e-20
1.5317404637020735e+25,1531.7404637020734,3.147074638272439e-20,3.147074638272439e-20
1.5710723892474552e+25,1571.0723892474552,2.195529512272641e-20,2.195529512272641e-20
1.61141427725301e+25,1611.41427725301,1.5185149201805046e-20,1.5185149201805046e-20
1.6527920614648973e+25,1652.7920614648974,1.040996427154987e-20,1.040996427154987e-20
1.6952323415541214e+25,1695.2323415541214,7.071804782052497e-21,7.071804782052497e-21
1.7387624002162504e+25,1738.7624002162504,4.759486987344236e-21,4.759486987344236e-21
1.7834102207100062e+25,1783.4102207100063,3.17273915946263e-21,3.17273915946263e-21
1.82920450484629e+25,1829.20450484629,2.0943335019008563e-21,2.0943335019008563e-21
1.876174691439131e+25,1876.174691439131,1.3686260388903594e-21,1.3686260388903594e-21
1.9243509752303244e+25,1924.3509752303244,8.851945920974236e-22,8.851945920974236e-22
1.9737643263002635e+25,1973.7643263002635,5.664901962024202e-22,5.664901962024202e-22
2.0244465099767934e+25,2024.4465099767933,3.586142527066015e-22,3.586142527066015e-22
2.076430107255779e+25,2076.430107255779,2.2450345830525046e-22,2.2450345830525046e-22
2.129748535745523e+25,2129.748535745523,1.389487532427904e-22,1.389487532427904e-22
2.1844360711494285e+25,2184.4360711494287,8.499532814346266e-23,8.499532814346266e-23
2.240527869300018e+25,2240.527869300018,5.1370485060075115e-23,5.1370485060075115e-23
2.298059988758849e+25,2298.0599887588487,3.066737523567177e-23,3.066737523567177e-23
2.357069413996723e+25,2357.069413996723,1.807784227260595e-23,1.807784227260595e-23
2.4175940791691236e+25,2417.5940791691237,1.0519203232037376e-23,1.0519203232037376e-23
2.4796728925021704e+25,2479.6728925021703,6.040056468835706e-24,6.040056468835706e-24
2.543345761304638e+25,2543.345761304638,3.421156960198236e-24,3.421156960198236e-24
2.608653617622556e+25,2608.653617622556,1.9108518270050322e-24,1.9108518270050322e-24
2.6756384445520287e+25,2675.638444552029,1.0520764851479085e-24,1.0520764851479085e-24
